youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_tenc1,y1_tenc2,classid.x,neg_indegree,neg_outdegree,neg_isolate,classid.y,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,sex,schooltype,nationality,age,language,gender,problem_behaviors,delinquency_history,delinquency_count,victim_history,victim_history_score,parent_relation,teacher_support,teacher_help,teacher_encouragement,classid.f,schoolid.f
13620210,136202,1362,3,2,1995,1,4,4,4,4,3,8,1,0,0,1,0,0,0,0,4,2,0,3,4,4,4,2,1,2,1,1,2,2,2,3,3,3,4,2,3,4,3,2,3,2,3,2,2,2,2,3,136202,0,3,0,136202,2,3,0,2,2,3,2,3,German only,15,16,Girl,2,no,0,1,6,2,5,2,3,136202,1362
13620211,136202,1362,3,2,1996,1,4,4,4,4,4,9,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,1,4,3,1,4,5,4,1,1,1,4,2,2,1,1,136202,2,5,0,136202,2,4,0,2,3,4,2,3,German only,14,16,Girl,0,no,0,1,2,3,2,1,1,136202,1362
13620212,136202,1362,3,1,1995,2,3,4,4,2,4,7,1,1,0,1,0,0,0,0,0,0,0,4,4,4,3,2,1,2,1,3,1,1,1,3,4,1,4,4,2,4,4,4,1,1,1,2,3,1,2,3,136202,3,3,0,136202,2,2,0,1,2,2,1,3,German and other nationality,15,13,Boy,3,no,0,0,0,2,5,2,3,136202,1362
13620214,136202,1362,3,1,1995,2,4,3,3,2,4,7,1,1,0,1,0,0,0,0,0,0,0,3,4,4,3,2,1,2,1,2,2,2,2,3,4,3,4,3,2,2,2,3,3,2,2,2,2,3,3,3,136202,0,4,0,136202,1,5,0,1,4,5,1,3,German and other nationality,15,12,Boy,3,no,0,0,0,2,6,3,3,136202,1362
13620215,136202,1362,3,2,1995,1,3,3,3,3,3,5,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,3,2,1,2,2,3,2,4,3,1,2,3,4,2,1,2,3,3,4,3,3,136202,7,2,0,136202,1,1,0,1,1,1,2,3,German only,15,12,Girl,3,no,0,0,0,3,6,3,3,136202,1362
13620218,136202,1362,3,2,1996,NA,2,3,2,2,4,5,0,0,0,0,0,0,0,0,0,2,0,3,4,4,4,1,1,2,2,1,2,2,2,3,3,3,4,3,2,2,2,2,2,2,3,2,4,2,2,3,136202,0,0,1,136202,3,4,0,3,2,4,2,3,NA,14,9,Girl,0,no,0,1,2,2,5,2,3,136202,1362
13620219,136202,1362,3,2,1995,1,4,4,4,4,3,8,0,1,0,1,0,0,0,0,0,2,0,3,4,4,4,1,1,1,1,2,4,4,4,4,3,4,3,2,5,4,4,2,5,5,5,2,4,1,2,2,136202,1,4,0,136202,3,4,0,2,3,4,2,3,German only,15,16,Girl,2,no,0,1,2,2,4,2,2,136202,1362
14110110,141101,1411,1,1,1993,1,3,3,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,2,1,2,1,3,4,2,4,3,2,4,4,3,2,2,2,4,3,5,2,2,141101,0,1,0,141101,2,5,0,1,4,5,1,1,German only,17,12,Boy,0,no,0,0,0,2,4,2,2,141101,1411
14110111,141101,1411,1,2,1995,1,3,3,3,3,NA,7,0,1,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,3,3,2,4,3,1,4,4,5,2,1,1,4,4,3,1,1,141101,1,4,0,141101,1,1,0,0,2,1,2,1,German only,15,12,Girl,2,no,0,0,0,3,2,1,1,141101,1411
14110112,141101,1411,1,1,1995,3,3,3,2,3,2,5,1,2,0,1,1,1,1,0,2,2,2,3,4,4,4,2,1,1,3,3,1,3,2,3,2,3,2,1,3,2,2,2,2,3,3,3,3,2,2,2,141101,0,5,0,141101,0,5,0,0,5,5,1,1,Only other nationality,15,11,Boy,4,yes,3,1,6,2,4,2,2,141101,1411
14110118,141101,1411,1,1,1996,1,3,3,2,2,NA,6,0,1,0,0,NA,NA,NA,NA,2,2,0,3,4,4,4,NA,1,2,4,3,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,2,141101,0,3,0,141101,4,5,0,3,2,5,1,1,German only,14,10,Boy,1,NA,NA,1,4,2,4,2,2,141101,1411
14110120,141101,1411,1,1,1995,1,3,4,3,3,4,6,0,1,0,1,0,0,1,0,0,2,0,4,4,3,3,2,1,2,3,3,1,2,2,2,4,3,3,4,2,3,4,4,2,2,2,3,4,NA,2,2,141101,0,1,0,141101,1,3,0,0,4,3,1,1,German only,15,13,Boy,2,yes,1,1,2,2,4,2,2,141101,1411
14690111,146901,1469,5,2,1995,1,3,4,3,2,3,7,1,0,0,1,0,0,0,0,0,2,0,4,4,4,4,2,4,3,5,NA,2,2,3,4,1,4,2,3,3,3,4,2,3,3,2,1,2,1,3,4,146901,2,2,0,146901,2,3,0,1,3,3,2,5,German only,15,12,Girl,2,no,0,1,2,NA,7,3,4,146901,1469
14690114,146901,1469,5,2,1995,1,3,3,2,2,3,9,0,0,0,1,0,0,0,0,0,2,0,4,4,3,4,1,2,3,2,3,1,1,1,2,4,2,4,3,2,3,3,3,1,1,2,NA,NA,NA,2,1,146901,0,0,1,146901,3,3,0,2,2,3,2,5,German only,15,10,Girl,1,no,0,1,2,3,3,2,1,146901,1469
14690116,146901,1469,5,2,1995,1,4,4,4,4,3,8,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,2,3,2,3,2,1,2,2,4,1,4,4,1,4,2,5,1,1,1,4,3,3,2,4,146901,0,3,0,146901,4,2,0,1,2,2,2,5,German only,15,16,Girl,0,no,0,0,0,3,6,2,4,146901,1469
14690117,146901,1469,5,2,1995,1,4,4,4,3,4,8,1,0,1,0,0,0,0,0,2,2,0,3,4,4,3,2,2,2,2,3,1,1,1,3,3,2,4,2,2,4,4,4,1,2,1,4,3,3,3,3,146901,4,4,0,146901,2,5,0,2,3,5,2,5,German only,15,15,Girl,2,no,0,1,4,2,6,3,3,146901,1469
14690118,146901,1469,5,2,1995,1,4,4,4,4,4,3,2,0,1,2,0,0,0,1,0,2,0,2,4,4,4,1,2,2,2,3,1,1,1,2,3,2,4,4,1,5,4,4,1,1,2,1,3,4,2,3,146901,3,3,0,146901,1,1,0,0,2,1,2,5,German only,15,16,Girl,5,yes,1,1,2,2,5,2,3,146901,1469
14690119,146901,1469,5,2,1995,1,4,4,4,4,3,6,1,0,1,0,0,0,0,1,0,0,0,3,3,4,4,2,2,3,3,2,2,1,2,2,3,1,4,4,1,5,5,5,1,1,1,4,4,2,4,3,146901,5,3,0,146901,2,3,0,2,2,3,2,5,German only,15,16,Girl,2,yes,1,0,0,2,7,4,3,146901,1469
14690120,146901,1469,5,2,1995,1,2,3,3,2,4,9,0,0,1,1,0,0,0,0,0,0,0,3,4,4,4,2,3,2,3,3,2,2,2,2,3,1,4,3,1,3,5,4,2,1,2,4,4,5,2,1,146901,2,1,0,146901,1,4,0,1,4,4,2,5,German only,15,10,Girl,2,no,0,0,0,2,3,2,1,146901,1469
14690210,146902,1469,5,2,1996,1,4,4,4,3,4,7,0,0,0,0,0,0,0,0,0,2,0,3,3,3,4,2,2,3,2,3,1,1,3,1,3,1,4,3,1,5,4,5,1,1,1,4,4,5,2,1,146902,2,2,0,146902,1,3,0,1,3,3,2,5,German only,14,15,Girl,0,no,0,1,2,3,3,2,1,146902,1469
14690211,146902,1469,5,1,1996,2,2,4,4,3,4,7,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,2,2,2,2,2,2,1,2,3,3,4,2,1,4,3,4,1,1,2,2,3,2,3,2,146902,1,3,0,146902,4,5,0,4,1,5,1,5,German and other nationality,14,13,Boy,1,no,0,0,0,2,5,3,2,146902,1469
14690212,146902,1469,5,2,1996,2,4,4,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,3,3,3,3,2,1,2,1,4,1,4,4,1,4,3,4,1,1,1,3,2,2,3,4,146902,1,5,0,146902,2,1,0,1,1,1,2,5,German and other nationality,14,16,Girl,0,no,0,0,0,3,7,3,4,146902,1469
14690213,146902,1469,5,2,1996,1,4,4,4,4,4,8,1,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,2,3,2,2,1,2,2,2,3,2,4,3,1,5,3,2,1,1,2,4,4,3,2,2,146902,2,2,0,146902,4,3,0,3,1,3,2,5,German only,14,16,Girl,1,no,0,1,2,2,4,2,2,146902,1469
14690214,146902,1469,5,2,1996,1,3,3,3,3,4,7,1,0,1,1,0,0,0,0,0,0,0,3,3,3,3,1,2,2,3,2,3,3,4,1,3,2,4,3,2,3,3,3,2,2,2,2,2,3,3,3,146902,3,4,0,146902,3,5,0,2,3,5,2,5,German only,14,12,Girl,3,no,0,0,0,2,6,3,3,146902,1469
14690215,146902,1469,5,1,1996,1,4,4,4,3,3,8,1,0,0,0,0,0,1,0,0,0,0,3,4,4,4,2,3,3,3,3,2,2,5,3,4,2,4,3,2,4,2,4,1,2,2,3,2,4,2,2,146902,11,4,0,146902,0,1,0,0,2,1,1,5,German only,14,15,Boy,1,yes,1,0,0,3,4,2,2,146902,1469
14690216,146902,1469,5,1,1996,1,4,4,4,4,4,7,1,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,2,3,2,3,2,2,1,2,4,2,4,4,1,4,5,4,1,1,1,3,3,3,2,2,146902,3,2,0,146902,1,3,0,1,3,3,1,5,German only,14,16,Boy,1,no,0,1,2,3,4,2,2,146902,1469
14690217,146902,1469,5,1,1997,1,3,4,4,3,4,8,1,0,0,1,0,0,1,0,2,0,0,3,4,4,4,2,2,2,2,2,2,1,2,2,3,1,4,4,2,4,4,4,1,1,1,4,5,4,1,3,146902,1,3,0,146902,2,1,0,1,1,1,1,5,German only,13,14,Boy,2,yes,1,1,2,2,4,1,3,146902,1469
14690218,146902,1469,5,2,1996,1,3,3,4,3,4,8,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,3,4,2,2,1,1,2,4,1,4,4,1,5,3,5,1,1,1,4,2,3,1,1,146902,0,3,0,146902,4,3,0,2,2,3,2,5,German only,14,13,Girl,0,no,0,0,0,2,2,1,1,146902,1469
14790111,147901,1479,3,1,1995,1,3,3,3,3,4,8,0,0,0,1,NA,NA,NA,NA,0,0,0,4,3,4,4,2,1,3,1,3,1,2,2,2,4,4,4,3,3,2,2,2,2,2,3,1,3,1,2,2,147901,2,2,0,147901,2,3,0,2,2,3,1,3,German only,15,12,Boy,1,NA,NA,0,0,3,4,2,2,147901,1479
14790114,147901,1479,3,2,1996,1,3,3,2,4,3,3,2,1,0,1,NA,NA,NA,NA,2,4,4,2,4,3,1,1,1,0,2,0,2,5,5,4,1,4,2,1,5,1,1,1,5,5,5,1,1,1,2,2,147901,10,3,0,147901,0,2,0,0,3,2,2,3,German only,14,12,Girl,4,NA,NA,1,10,0,4,2,2,147901,1479
14790115,147901,1479,3,2,1996,1,3,4,3,3,4,9,0,1,0,3,NA,NA,NA,NA,0,2,0,3,3,3,4,1,1,3,1,2,1,1,2,3,3,2,2,2,2,4,4,3,1,1,2,1,1,2,1,1,147901,0,3,0,147901,3,2,0,2,1,2,2,3,German only,14,13,Girl,4,NA,NA,1,2,2,2,1,1,147901,1479
14790116,147901,1479,3,2,1995,1,2,3,4,2,4,5,1,0,0,1,NA,NA,NA,NA,0,0,0,4,4,4,2,1,5,NA,1,1,5,5,5,4,2,4,2,NA,5,5,3,1,5,5,5,5,5,5,3,3,147901,6,5,0,147901,1,5,0,1,4,5,2,3,German only,15,11,Girl,2,NA,NA,0,0,NA,6,3,3,147901,1479
14790117,147901,1479,3,2,1996,1,3,3,3,3,4,9,1,0,0,1,NA,NA,NA,NA,2,0,0,3,4,4,4,2,1,2,1,1,1,2,2,3,2,3,2,2,2,2,3,3,3,3,2,2,3,1,3,3,147901,1,5,0,147901,6,5,0,4,1,5,2,3,German only,14,12,Girl,2,NA,NA,1,2,2,6,3,3,147901,1479
14790118,147901,1479,3,2,1996,1,3,3,4,4,3,7,1,0,0,1,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,147901,0,5,0,147901,2,3,0,2,2,3,2,3,German only,14,14,Girl,2,NA,NA,0,0,2,3,2,1,147901,1479
14790119,147901,1479,3,2,1995,1,4,4,4,4,4,2,3,2,0,2,NA,NA,NA,NA,0,0,0,3,4,4,4,1,1,3,1,2,1,1,1,2,1,2,2,3,1,2,3,2,1,1,1,2,3,3,2,2,147901,3,2,0,147901,3,2,0,2,1,2,2,3,German only,15,16,Girl,7,NA,NA,0,0,2,4,2,2,147901,1479
14790120,147901,1479,3,2,1995,1,3,3,3,3,3,9,1,0,1,1,NA,NA,NA,NA,2,2,0,3,3,3,3,1,1,3,1,3,2,2,3,2,4,2,4,3,1,3,3,5,1,1,2,2,3,3,2,2,147901,3,0,0,147901,4,4,0,4,1,4,2,3,German only,15,12,Girl,3,NA,NA,1,4,3,4,2,2,147901,1479
14790121,147901,1479,3,2,1996,1,4,4,4,4,4,8,0,0,0,0,NA,NA,NA,NA,2,0,0,3,3,4,4,2,1,3,1,2,2,2,2,2,3,2,3,2,2,4,4,5,2,2,3,4,4,3,2,2,147901,1,3,0,147901,5,4,0,4,1,4,2,3,German only,14,16,Girl,0,NA,NA,1,2,2,4,2,2,147901,1479
14790122,147901,1479,3,2,1996,1,4,4,4,4,4,9,0,0,0,0,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,2,2,2,2,3,4,2,4,4,2,4,4,4,1,2,3,3,2,3,2,1,147901,1,5,0,147901,2,3,0,2,2,3,2,3,German only,14,16,Girl,0,NA,NA,0,0,2,3,2,1,147901,1479
14790123,147901,1479,3,2,1995,1,3,4,4,3,4,8,0,0,0,0,NA,NA,NA,NA,0,0,0,3,4,4,4,2,1,3,1,3,2,1,1,3,4,2,4,3,2,2,4,4,1,1,1,2,2,2,1,2,147901,1,5,0,147901,4,4,0,4,1,4,2,3,German only,15,14,Girl,0,NA,NA,0,0,3,3,1,2,147901,1479
14790124,147901,1479,3,2,1995,1,4,4,4,4,4,7,0,1,0,1,NA,NA,NA,NA,0,0,0,3,4,4,4,1,1,2,1,3,1,2,2,3,3,2,4,3,4,4,4,2,2,4,2,1,4,2,1,2,147901,1,4,0,147901,2,3,0,1,3,3,2,3,German only,15,16,Girl,2,NA,NA,0,0,2,3,1,2,147901,1479
14790125,147901,1479,3,2,1996,1,4,4,4,4,3,9,0,0,0,0,NA,NA,NA,NA,0,0,0,4,4,3,4,2,1,3,4,1,1,1,1,3,3,1,4,3,1,5,5,5,1,1,1,4,5,5,1,1,147901,0,5,0,147901,3,2,0,2,1,2,2,3,German only,14,16,Girl,0,NA,NA,0,0,2,2,1,1,147901,1479
14790126,147901,1479,3,2,1996,1,4,4,4,4,4,7,1,0,0,1,NA,NA,NA,NA,0,0,0,4,4,4,4,1,1,3,1,2,1,1,1,1,4,1,4,4,1,5,5,5,1,1,1,3,2,2,1,2,147901,1,3,0,147901,3,3,0,3,1,3,2,3,German only,14,16,Girl,2,NA,NA,0,0,2,3,1,2,147901,1479
14790127,147901,1479,3,2,1995,3,4,4,4,4,4,8,1,0,0,0,NA,NA,NA,NA,0,4,4,3,4,4,4,2,1,3,1,3,1,1,1,3,3,2,4,4,2,4,5,5,2,1,4,1,1,2,2,2,147901,8,5,0,147901,3,4,0,3,2,4,2,3,Only other nationality,15,16,Girl,1,NA,NA,0,8,3,4,2,2,147901,1479
14790212,147902,1479,3,1,1994,1,4,4,4,4,4,5,4,4,1,1,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,3,3,2,2,2,3,3,3,4,1,3,3,2,1,1,1,2,3,3,5,5,147902,6,5,0,147902,1,2,0,1,2,2,1,3,German only,16,16,Boy,10,NA,NA,0,0,3,10,5,5,147902,1479
14790213,147902,1479,3,1,1996,1,3,3,2,2,4,8,0,2,0,0,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,2,1,3,1,1,2,2,4,4,4,3,1,5,2,3,1,1,1,1,1,2,2,2,147902,1,0,0,147902,3,4,0,2,3,4,1,3,German only,14,10,Boy,2,NA,NA,0,0,2,4,2,2,147902,1479
14790214,147902,1479,3,2,1996,1,3,4,3,3,4,4,0,0,0,0,NA,NA,NA,NA,0,2,0,3,4,4,4,2,1,3,1,3,1,1,2,2,3,2,4,3,3,4,4,4,1,1,3,4,2,2,1,2,147902,3,3,0,147902,3,5,0,3,2,5,2,3,German only,14,13,Girl,0,NA,NA,1,2,3,3,1,2,147902,1479
14790215,147902,1479,3,2,1996,1,4,4,4,4,4,4,0,0,0,0,NA,NA,NA,NA,0,2,0,2,3,4,4,2,1,2,2,2,4,5,4,3,2,3,2,1,4,3,3,2,2,2,4,4,4,2,3,3,147902,4,5,0,147902,3,5,0,2,3,5,2,3,German only,14,16,Girl,0,NA,NA,1,2,2,6,3,3,147902,1479
14790216,147902,1479,3,2,1996,1,4,4,4,4,4,9,1,1,0,0,NA,NA,NA,NA,0,2,0,3,4,4,4,1,1,2,2,2,2,1,3,2,3,1,3,2,2,3,2,2,2,1,3,3,3,2,2,2,147902,1,1,0,147902,3,5,0,3,2,5,2,3,German only,14,16,Girl,2,NA,NA,1,2,2,4,2,2,147902,1479
14790217,147902,1479,3,2,1995,1,4,4,4,4,4,5,0,0,0,0,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,3,2,2,1,2,4,2,4,3,2,5,3,3,2,2,3,3,5,4,2,3,147902,1,0,0,147902,3,4,0,2,3,4,2,3,German only,15,16,Girl,0,NA,NA,0,0,3,5,2,3,147902,1479
14790220,147902,1479,3,2,1995,1,4,NA,NA,NA,4,1,1,0,0,0,NA,NA,NA,NA,2,5,5,1,4,4,3,2,1,3,1,3,2,1,4,3,4,1,4,1,5,1,4,2,5,2,3,1,5,1,5,5,147902,4,5,0,147902,2,5,0,1,4,5,2,3,German only,15,NA,Girl,1,NA,NA,1,12,3,10,5,5,147902,1479
14790221,147902,1479,3,2,1995,1,2,2,2,2,3,3,0,0,0,0,NA,NA,NA,NA,0,0,0,2,4,4,4,1,1,2,2,2,2,2,2,3,3,2,4,3,2,4,2,2,2,1,2,4,4,3,2,2,147902,4,2,0,147902,1,2,0,0,3,2,2,3,German only,15,8,Girl,0,NA,NA,0,0,2,4,2,2,147902,1479
14790225,147902,1479,3,2,1996,1,3,3,3,2,4,5,0,0,0,0,NA,NA,NA,NA,0,0,0,3,4,4,4,2,1,3,1,2,2,1,3,3,3,2,3,3,2,2,4,4,2,1,2,4,4,4,3,3,147902,1,5,0,147902,1,5,0,1,4,5,2,3,German only,14,11,Girl,0,NA,NA,0,0,2,6,3,3,147902,1479
14790226,147902,1479,3,2,1994,1,3,3,3,2,4,5,1,2,0,1,NA,NA,NA,NA,0,0,0,4,4,3,3,1,1,3,1,3,2,2,2,3,4,2,4,3,2,4,5,5,2,2,2,4,5,3,3,4,147902,2,0,0,147902,1,0,0,0,1,0,2,3,German only,16,11,Girl,4,NA,NA,0,0,3,7,3,4,147902,1479
14840110,148401,1484,1,1,1994,3,4,4,3,3,2,4,0,0,0,0,0,0,1,1,0,0,0,4,4,4,2,1,1,3,4,3,1,1,1,3,4,2,2,4,1,4,3,3,1,1,2,1,1,2,2,3,148401,0,1,0,148401,2,1,0,0,2,1,1,1,Only other nationality,16,14,Boy,0,yes,2,0,0,3,5,2,3,148401,1484
14840117,148401,1484,1,1,1994,1,4,3,3,4,3,8,1,1,2,1,0,0,0,1,0,0,0,3,4,4,3,2,1,3,5,NA,2,2,3,2,3,3,3,2,1,4,4,3,1,1,1,3,5,3,3,4,148401,1,3,0,148401,2,4,0,1,4,4,1,1,German only,16,14,Boy,5,yes,1,0,0,NA,7,3,4,148401,1484
14840118,148401,1484,1,2,1996,3,3,4,3,2,4,6,1,0,1,0,0,0,0,0,0,0,0,4,4,4,2,2,1,3,1,3,1,1,3,1,3,1,4,3,1,5,5,5,1,1,2,3,2,3,1,3,148401,0,5,0,148401,1,5,0,1,4,5,2,1,Only other nationality,14,12,Girl,2,no,0,0,0,3,4,1,3,148401,1484
14840119,148401,1484,1,2,1995,1,2,3,2,2,4,6,0,0,0,1,1,0,0,1,0,0,0,4,4,4,4,2,1,3,5,NA,2,2,2,3,4,2,1,3,1,3,5,5,1,1,1,2,3,2,3,3,148401,3,2,0,148401,2,5,0,2,3,5,2,1,German only,15,9,Girl,1,yes,2,0,0,NA,6,3,3,148401,1484
14840122,148401,1484,1,2,1995,3,2,3,3,3,NA,8,0,0,1,2,NA,NA,NA,NA,0,0,0,4,4,4,4,1,1,3,1,3,1,2,2,1,2,1,3,3,2,3,5,3,2,2,4,2,2,2,3,2,148401,1,0,0,148401,1,5,0,1,4,5,2,1,Only other nationality,15,11,Girl,3,NA,NA,0,0,3,5,3,2,148401,1484
15130210,151302,1513,3,1,1995,1,4,4,4,3,4,4,1,1,0,0,NA,NA,NA,NA,0,0,0,2,4,4,2,1,2,3,1,3,3,1,3,2,4,2,4,4,2,5,5,5,1,1,1,5,5,5,4,4,151302,3,3,0,151302,4,5,0,1,4,5,1,3,German only,15,15,Boy,2,NA,NA,0,0,3,8,4,4,151302,1513
15130211,151302,1513,3,1,1996,1,4,4,4,4,3,8,0,1,0,0,NA,NA,NA,NA,0,0,0,4,4,4,4,2,2,2,2,2,1,1,1,2,4,3,4,4,3,4,4,4,2,2,2,2,2,3,2,3,151302,1,5,0,151302,2,3,0,1,3,3,1,3,German only,14,16,Boy,1,NA,NA,0,0,2,5,2,3,151302,1513
15130212,151302,1513,3,1,1995,1,3,4,3,2,4,6,1,3,2,1,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,2,1,2,2,2,3,3,4,3,4,4,4,4,5,3,2,1,2,5,5,4,3,4,151302,1,5,0,151302,3,5,0,2,3,5,1,3,German only,15,12,Boy,7,NA,NA,0,0,2,7,3,4,151302,1513
15130213,151302,1513,3,1,1994,1,4,4,4,4,4,4,1,0,0,0,NA,NA,NA,NA,0,2,2,2,3,3,4,2,1,2,1,3,1,2,3,2,2,2,3,2,2,1,2,1,2,1,3,3,5,5,2,2,151302,8,2,0,151302,2,2,0,1,2,2,1,3,German only,16,16,Boy,1,NA,NA,1,4,2,4,2,2,151302,1513
15130214,151302,1513,3,1,1996,3,3,3,3,2,4,6,1,3,0,0,NA,NA,NA,NA,0,0,0,4,4,4,3,2,1,1,1,2,2,4,4,4,1,3,2,2,4,2,4,2,4,2,4,4,4,3,4,2,151302,0,5,0,151302,4,5,0,4,1,5,1,3,Only other nationality,14,11,Boy,4,NA,NA,0,0,2,6,4,2,151302,1513
15130215,151302,1513,3,1,1995,3,3,3,2,3,3,7,1,1,0,0,NA,NA,NA,NA,4,5,5,2,4,4,4,2,1,2,1,1,1,1,2,3,2,3,2,2,3,2,1,1,2,3,2,4,4,4,2,3,151302,7,2,0,151302,2,5,0,2,3,5,1,3,Only other nationality,15,11,Boy,2,NA,NA,0,14,2,5,2,3,151302,1513
15130216,151302,1513,3,1,1995,1,3,3,2,2,3,5,1,0,0,0,NA,NA,NA,NA,0,0,0,3,4,3,4,2,1,2,4,1,2,2,2,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,3,3,151302,0,5,0,151302,3,5,0,1,4,5,1,3,German only,15,10,Boy,1,NA,NA,0,0,2,6,3,3,151302,1513
15130218,151302,1513,3,1,1994,3,4,3,3,3,4,6,1,1,0,2,NA,NA,NA,NA,0,0,0,3,3,3,4,2,1,3,1,3,2,1,2,1,3,1,4,2,1,5,5,4,1,1,2,2,2,3,2,2,151302,9,5,0,151302,4,4,0,3,2,4,1,3,Only other nationality,16,13,Boy,4,NA,NA,0,0,3,4,2,2,151302,1513
15130219,151302,1513,3,1,1995,1,4,4,2,3,3,8,0,1,0,1,NA,NA,NA,NA,0,2,0,4,4,4,4,2,1,2,4,3,1,2,2,3,3,2,4,3,1,4,5,4,1,1,2,2,2,5,2,4,151302,7,3,0,151302,3,3,0,3,1,3,1,3,German only,15,13,Boy,2,NA,NA,1,2,2,6,2,4,151302,1513
15130221,151302,1513,3,1,1995,1,3,3,2,3,3,7,0,1,0,1,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,5,NA,1,2,2,3,4,3,4,4,2,3,4,5,1,1,2,4,2,2,3,3,151302,3,3,0,151302,3,3,0,1,3,3,1,3,German only,15,11,Boy,2,NA,NA,0,0,NA,6,3,3,151302,1513
15130222,151302,1513,3,2,1995,1,3,3,3,2,4,8,1,1,0,1,NA,NA,NA,NA,2,0,0,4,4,4,4,2,1,3,1,3,1,2,2,2,3,1,4,4,1,4,4,5,1,1,2,3,3,3,2,2,151302,2,4,0,151302,4,5,0,3,2,5,2,3,German only,15,11,Girl,3,NA,NA,1,2,3,4,2,2,151302,1513
15130223,151302,1513,3,2,1994,1,4,4,3,2,3,5,1,1,0,0,NA,NA,NA,NA,0,2,0,3,4,4,4,1,1,2,5,NA,2,2,2,2,3,3,4,3,2,4,5,5,1,1,2,4,3,3,4,4,151302,1,5,0,151302,2,4,0,2,3,4,2,3,German only,16,13,Girl,2,NA,NA,1,2,NA,8,4,4,151302,1513
15130224,151302,1513,3,2,1996,1,4,4,3,3,3,6,1,0,1,0,NA,NA,NA,NA,2,0,0,4,4,4,4,2,1,3,1,3,1,2,2,3,4,2,4,4,2,4,4,4,2,1,2,3,4,3,3,3,151302,3,5,0,151302,4,4,0,3,2,4,2,3,German only,14,14,Girl,2,NA,NA,1,2,3,6,3,3,151302,1513
15130225,151302,1513,3,2,1995,1,3,4,3,3,4,8,1,0,0,1,NA,NA,NA,NA,2,0,0,4,4,3,4,2,1,3,1,3,2,1,2,2,3,1,4,4,1,4,4,4,1,1,1,4,2,3,2,2,151302,1,5,0,151302,3,2,0,1,2,2,2,3,German only,15,13,Girl,2,NA,NA,1,2,3,4,2,2,151302,1513
15130226,151302,1513,3,2,1994,1,4,4,4,4,4,5,1,1,0,3,NA,NA,NA,NA,2,2,0,3,3,3,4,2,1,3,1,2,1,2,2,2,3,3,4,3,2,4,3,4,2,1,2,3,3,2,3,3,151302,9,5,0,151302,1,0,0,0,1,0,2,3,German only,16,16,Girl,5,NA,NA,1,4,2,6,3,3,151302,1513
15130410,151304,1513,3,1,1995,1,4,4,4,3,4,8,0,1,0,1,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,3,2,4,3,1,2,4,4,1,1,1,4,4,3,2,2,151304,1,5,0,151304,2,5,0,2,3,5,1,3,German only,15,15,Boy,2,NA,NA,0,0,3,4,2,2,151304,1513
15130411,151304,1513,3,1,1995,1,3,4,3,4,4,8,0,1,0,0,NA,NA,NA,NA,0,0,0,4,3,4,4,2,1,3,1,3,2,1,2,3,3,2,4,4,2,4,4,5,2,2,2,4,3,2,2,2,151304,1,3,0,151304,6,5,0,2,3,5,1,3,German only,15,14,Boy,1,NA,NA,0,0,3,4,2,2,151304,1513
